frequencies,n_NR
9.481720056249914,(3.3572425964824446-0.0014115010906829342j)
9.486599994518699,(3.357070650467665-0.0016858758893255855j)
9.491479932787485,(3.3572726254313108-0.0022804535745653276j)
9.496359871056269,(3.3583235169669536-0.0022553168447790903j)
9.501239809325055,(3.3584880550418195-0.0013461379584988815j)
9.506119747593841,(3.358023055075628-0.0009139768394447541j)
9.510999685862625,(3.3574998766299364-0.000937167857183878j)
9.515879624131411,(3.3570723734324766-0.0012944567672658895j)
9.520759562400196,(3.356827507069169-0.002036800209846935j)
9.525639500668982,(3.357512689434862-0.0034935415623491783j)
9.530519438937766,(3.359523445034206-0.00248894484017725j)
9.535399377206552,(3.3592618594096426-0.0012970383465745906j)
9.540279315475338,(3.3586018866812872-0.0009090953280975888j)
9.545159253744123,(3.3580152034176174-0.0010827935425888158j)
9.550039192012909,(3.3576873835794068-0.00164312737292634j)
9.554919130281693,(3.3578888502168867-0.0025990863536249163j)
9.559799068550479,(3.359497561042417-0.0028574980142643297j)
9.564679006819265,(3.3599411840664115-0.0015631424453516872j)
9.56955894508805,(3.359401440471894-0.0008504903962529856j)
9.574438883356835,(3.3587371763918936-0.0008515425478520896j)
9.57931882162562,(3.3583881227931345-0.001283504625634759j)
9.584198759894406,(3.3584607345261515-0.0018607603518144293j)
9.58907869816319,(3.3590637742169474-0.0022546763210885934j)
9.593958636431976,(3.359774564749141-0.0019034944808513207j)
9.598838574700762,(3.3598323477462064-0.0011955929104082081j)
9.603718512969547,(3.3593073411027525-0.0008148549160464568j)
9.608598451238333,(3.358738452781338-0.001068961925370165j)
9.613478389507117,(3.3585636028328114-0.0016807607708702944j)
9.618358327775903,(3.358887856908359-0.0023600041951823635j)
9.62323826604469,(3.3597900294435803-0.002628333079121461j)
9.628118204313473,(3.360503495704231-0.002048929531239382j)
9.63299814258226,(3.360503856347891-0.0013202981328316171j)
9.637878080851044,(3.3600538159767415-0.0009811514898212799j)
9.64275801911983,(3.359660770418564-0.0011388640019048635j)
9.647637957388616,(3.3595719883249866-0.0014817595810347217j)
9.6525178956574,(3.3597389729433558-0.0018016569868670941j)
9.657397833926186,(3.3601160332083313-0.001985339707215747j)
9.66227777219497,(3.3606030889708167-0.0018636859486790077j)
9.667157710463757,(3.3608596568753377-0.0013744428740036496j)
9.672037648732541,(3.360598969796163-0.0009175623165383948j)
9.676917587001327,(3.360174829575718-0.0009353241187514215j)
9.681797525270113,(3.3599969260205427-0.0012137441042374712j)
9.686677463538897,(3.360042261768924-0.0015109222325046545j)
9.691557401807684,(3.360264763295463-0.0017486349412923743j)
9.696437340076468,(3.3606418817902104-0.0017993102980946062j)
9.701317278345254,(3.3609207105343324-0.0015243850141583985j)
9.70619721661404,(3.360826902282721-0.0012401976286141908j)
9.711077154882824,(3.3606341868951395-0.0012336833278794779j)
9.71595709315161,(3.3605555301893553-0.0013702614593146044j)
9.720837031420395,(3.3605859195788343-0.0015354359730490343j)
9.72571696968918,(3.360710533161519-0.0016914366455511006j)
9.730596907957965,(3.3609418968667244-0.0017782246934185425j)
9.735476846226751,(3.361179567922285-0.0016694414063814342j)
9.740356784495537,(3.361200963838342-0.001497759255756233j)
9.745236722764322,(3.3611337203234304-0.0014703641947437995j)
9.750116661033108,(3.3610997597246905-0.0015327370351986142j)
9.754996599301892,(3.361103655680266-0.0016466871937294055j)
9.759876537570678,(3.3611689083822176-0.001825412765826817j)
9.764756475839464,(3.3614076743552044-0.00203857065950827j)
9.769636414108248,(3.361839005941986-0.0020088827160257465j)
9.774516352377034,(3.362051849526185-0.001698389808400037j)
9.779396290645819,(3.3620123203384362-0.0014602933899402469j)
9.784276228914605,(3.3618916504363083-0.0013692581512816566j)
9.789156167183389,(3.3617693621892917-0.0014165824919591204j)
9.794036105452175,(3.3617342073260126-0.001605171346924028j)
9.798916043720961,(3.3619373671448893-0.001822969509811181j)
9.803795981989746,(3.3622766989266144-0.0017576684746067146j)
9.808675920258532,(3.3623766645231363-0.0015027425684576625j)
9.813555858527316,(3.362262088037449-0.0013547491163473327j)
9.818435796796102,(3.362088979062857-0.0014034849037762053j)
9.823315735064888,(3.3620074746336552-0.0016662154117679238j)
9.828195673333672,(3.3622509030867573-0.0020461867751089885j)
9.833075611602458,(3.3628573369745287-0.0020402584782870264j)
9.837955549871243,(3.3631249374518353-0.0015612203526617025j)
9.842835488140029,(3.36295996664023-0.0011943728016187787j)
9.847715426408813,(3.362651594571712-0.0011324954068904468j)
9.8525953646776,(3.362436586401617-0.0013616489079927177j)
9.857475302946385,(3.362522118302546-0.001749649982915996j)
9.86235524121517,(3.3630004812365795-0.0019281632445474599j)
9.867235179483956,(3.3634037051221046-0.0015874948127278525j)
9.87211511775274,(3.363339986042032-0.0011318574095347277j)
9.876995056021526,(3.3629526120916364-0.0009521014587296268j)
9.881874994290312,(3.3625612529583613-0.0011933690109818941j)
9.886754932559096,(3.3624903337468472-0.0017444213568555077j)
9.891634870827883,(3.3629819097624534-0.0022535283406471254j)
9.896514809096667,(3.363719900397555-0.002081795766805999j)
9.901394747365453,(3.36393704160903-0.0015021138555366053j)
9.906274685634237,(3.363666849512831-0.0010666616492894304j)
9.911154623903023,(3.363167674148448-0.0010689158452830984j)
9.91603456217181,(3.362895013528758-0.001539815867667202j)
9.920914500440594,(3.363150766731817-0.0020940752764874453j)
9.92579443870938,(3.363750122135512-0.0022093573569104898j)
9.930674376978164,(3.364117154292837-0.0018985170001502086j)
9.93555431524695,(3.364123526174031-0.0015584181554009037j)
9.940434253515736,(3.3638834534551454-0.001448622997651381j)
9.94531419178452,(3.3637526737501893-0.0017312489044423352j)
9.950194130053307,(3.364072747462951-0.0019582305387141957j)
9.95507406832209,(3.3643740883877107-0.001802083177078543j)
9.959954006590877,(3.36443430065601-0.001571225490044393j)
9.964833944859661,(3.364333230547676-0.0014175054488442206j)
9.969713883128447,(3.364117451089421-0.0014196079260730546j)
9.974593821397233,(3.3639145495407106-0.0017519666608781224j)
9.979473759666018,(3.3643324850417202-0.002282059314697617j)
9.984353697934804,(3.3648823951307487-0.001990811505254133j)
9.989233636203588,(3.3648865104953103-0.0016738405055445123j)
9.994113574472374,(3.36475627786221-0.0015793550441743232j)
9.99899351274116,(3.36462622034437-0.0016722733578788465j)
10.003873451009945,(3.3646306163562616-0.0019869914482309493j)
10.00875338927873,(3.365179188750885-0.0022751667310713314j)
10.013633327547515,(3.3655948110232443-0.0017447066696815795j)
10.018513265816301,(3.3653919094419003-0.0014123673560557113j)
10.023393204085087,(3.3651767687514296-0.0014090084977443674j)
10.028273142353871,(3.3650760546224903-0.0015603573945622128j)
10.033153080622657,(3.365135603170564-0.0017878648123274548j)
10.038033018891442,(3.3654340158125686-0.001940747546127851j)
10.042912957160228,(3.365750201821204-0.0017139149677884468j)
10.047792895429012,(3.365619705619559-0.0014327022316623398j)
10.052672833697798,(3.36538164231247-0.0015399413254052097j)
10.057552771966584,(3.3653874950903244-0.0018742433027070444j)
10.062432710235369,(3.3657490838596873-0.0021788476478427896j)
10.067312648504155,(3.366338695679914-0.0020628124451276767j)
10.072192586772939,(3.366588658971989-0.0015150036277230088j)
10.077072525041725,(3.3663184612772548-0.0010505155484962793j)
10.081952463310511,(3.365826457632921-0.0010475265377072188j)
10.086832401579295,(3.365560406832985-0.0014740866489470904j)
10.091712339848081,(3.3657728539940934-0.0020410079630758886j)
10.096592278116866,(3.366494957059548-0.0022068914299056513j)
10.101472216385652,(3.3669741309921237-0.0017062051475788995j)
10.106352154654436,(3.3669023453817704-0.0011657624919444557j)
10.111232092923222,(3.3665178363245167-0.0009291420791306048j)
10.116112031192008,(3.366138175586144-0.0011038490603457207j)
10.120991969460793,(3.3660749323401973-0.001547016732508454j)
10.125871907729579,(3.3664665449912436-0.0018771079489487673j)
10.130751845998363,(3.36693024496442-0.001701338950896957j)
10.135631784267149,(3.367011072282822-0.001322469204220919j)
10.140511722535935,(3.3667999564815227-0.0010987481930459376j)
10.14539166080472,(3.3664988158700004-0.001157860903075829j)
10.150271599073506,(3.3663374017120704-0.0015123723032206878j)
10.15515153734229,(3.3665952087590494-0.0019746080110485914j)
10.160031475611076,(3.3671800430212437-0.0019781140456144116j)
10.16491141387986,(3.367412735846726-0.0016088598355906668j)
10.169791352148646,(3.3673313231946165-0.0013536758804605275j)
10.174671290417432,(3.3671618194127158-0.0013054336591220629j)
10.179551228686217,(3.367049141269366-0.0014468171282205288j)
10.184431166955003,(3.367143257322746-0.0016907532738591662j)
10.189311105223787,(3.3674672888999506-0.001751734084778693j)
10.194191043492573,(3.367659719143012-0.0015406746214753134j)
10.19907098176136,(3.36762304885203-0.0013581782589475633j)
10.203950920030143,(3.3675029671037233-0.0013115341309093086j)
10.20883085829893,(3.367384735314376-0.0013975184515603138j)
10.213710796567714,(3.367344455545168-0.00162403120765288j)
10.2185907348365,(3.3675455721122467-0.0019191922111617638j)
10.223470673105284,(3.3679548405179567-0.001945462551428597j)
10.22835061137407,(3.3681794421982194-0.001740050817937751j)
10.233230549642856,(3.3682382144950855-0.0015679463967093548j)
10.23811048791164,(3.368238468073182-0.001457894333111535j)
10.242990426180427,(3.3682027259879024-0.0013971451118149293j)
10.247870364449211,(3.3681354594550292-0.0014218515983396136j)
10.252750302717997,(3.3681525585849954-0.0015834727686121438j)
10.257630240986783,(3.368374753384415-0.0016850044656481055j)
10.262510179255568,(3.368590438300746-0.0016009976099636111j)
10.267390117524354,(3.368704597104401-0.0014516767535126783j)
10.272270055793138,(3.36872940336351-0.0012940147402078163j)
10.277149994061924,(3.368651131395921-0.0011637334465278409j)
10.282029932330708,(3.36846540678599-0.0011688393455876096j)
10.286909870599494,(3.368373452281529-0.001435752521164111j)
10.29178980886828,(3.3686327502336746-0.0016932366361723035j)
10.296669747137065,(3.3689838942516173-0.0016437029892730371j)
10.30154968540585,(3.3691888698309636-0.001418465468509323j)
10.306429623674635,(3.369226983616492-0.0011378903776979707j)
10.311309561943421,(3.369055522856989-0.0008755737077427513j)
10.316189500212207,(3.368653656719356-0.0008582694000695799j)
10.321069438480992,(3.368405896993157-0.0012854899133059251j)
10.325949376749778,(3.3686426429726932-0.0017419088505431198j)
10.330829315018562,(3.3690942094896377-0.001853696573123522j)
10.335709253287348,(3.3694420185393543-0.0016801631121043702j)
10.340589191556132,(3.369593080422517-0.0013799809946827327j)
10.345469129824918,(3.369505437557215-0.001059070229760365j)
10.350349068093704,(3.36913473037705-0.0009113666317675949j)
10.355229006362489,(3.3687119606258795-0.0012261833168710936j)
10.360108944631275,(3.3687087767196933-0.0019021346864113208j)
10.36498888290006,(3.369367597540945-0.0024378750664473575j)
10.369868821168845,(3.370199753591434-0.002186179714215756j)
10.374748759437631,(3.3704945704553064-0.0015544860956334206j)
10.379628697706416,(3.3703268085506792-0.0009866970135987624j)
10.384508635975202,(3.3697951273352014-0.0007510012083676154j)
10.389388574243986,(3.3693053238160235-0.0011022827278725313j)
10.394268512512772,(3.3693545455196103-0.0017545740252147585j)
10.399148450781558,(3.3700056373061407-0.0020763476207657683j)
10.404028389050342,(3.3705558388619137-0.0017111566151866472j)
10.408908327319129,(3.370616719819077-0.0011782006963625758j)
10.413788265587913,(3.3702898653670066-0.000780067338363282j)
10.418668203856699,(3.369674326327371-0.0007786513042944036j)
10.423548142125483,(3.3691745822193857-0.0014320756523202272j)
10.42842808039427,(3.3695775420952314-0.0026170092393268344j)
10.433308018663055,(3.371045977221156-0.0023770375565031975j)
10.43818795693184,(3.371223700973902-0.001499998345182802j)
10.443067895200626,(3.370917478791993-0.0009865294883424356j)
10.44794783346941,(3.370375655895846-0.0008272314576963916j)
10.452827771738196,(3.369768292951491-0.0011806252214244025j)
10.457707710006982,(3.369525554676781-0.0022658237330001043j)
10.462587648275766,(3.371352046492526-0.003177299586636259j)
10.467467586544553,(3.3719681256335026-0.0018488817849527763j)
10.472347524813337,(3.371738221379981-0.0011726440212703314j)
10.477227463082123,(3.371343145547821-0.000847356881563092j)
10.482107401350907,(3.3708622245043776-0.0008257397202100761j)
10.486987339619693,(3.3704351597628817-0.0012166872087190142j)
10.49186727788848,(3.370578951554656-0.00203833255111078j)
10.496747216157264,(3.371523513360771-0.0020585789673977836j)
10.50162715442605,(3.371699067918473-0.001519361401403902j)
10.506507092694834,(3.3715369712096215-0.0012703413523985128j)
10.51138703096362,(3.371336517913785-0.0012556970821550894j)
10.516266969232406,(3.3712065553886346-0.0014373760069713577j)
10.52114690750119,(3.371346536623173-0.0017546930228053434j)
10.526026845769977,(3.3717723470800984-0.001694417257535172j)
10.530906784038761,(3.371772013377514-0.0014178365760652001j)
10.535786722307547,(3.3716316988901465-0.001418803252604561j)
10.540666660576331,(3.3716025764976707-0.001587682403767554j)
10.545546598845117,(3.3717654200904326-0.001809622408912658j)
10.550426537113903,(3.372186089885486-0.0018800115636590032j)
10.555306475382688,(3.3725726868338386-0.0014695496034181402j)
10.560186413651474,(3.372335896855961-0.0009296640012856469j)
10.565066351920258,(3.3718252455630315-0.0009855247047083412j)
10.569946290189044,(3.3716749994243216-0.0013969793145696258j)
10.57482622845783,(3.3719017960295647-0.001780540141667347j)
10.579706166726615,(3.3724013000510684-0.0018704296928879526j)
10.5845861049954,(3.3728051982556253-0.0014912461071077377j)
10.589466043264185,(3.372703432727492-0.0008986141867857652j)
10.594345981532971,(3.3720310145654633-0.0007058852359782146j)
10.599225919801755,(3.3715421631945-0.001265696740321876j)
10.604105858070541,(3.3716927482593935-0.002019550832086616j)
10.608985796339327,(3.3724371566807654-0.00238997297848639j)
10.613865734608112,(3.3730594707115324-0.0020172798206558274j)
10.618745672876898,(3.3731134840833805-0.0014690114551415246j)
10.623625611145682,(3.3726774854524404-0.001165302912585103j)
10.628505549414468,(3.3720750628251204-0.001606520505943611j)
10.633385487683254,(3.3724228719988965-0.0027948023681698955j)
10.638265425952039,(3.3738673836099107-0.0025485573171760987j)
10.643145364220825,(3.374118938736877-0.0017308635181717818j)
10.648025302489609,(3.373982793909397-0.0011991271532182934j)
10.652905240758395,(3.3736497496503652-0.0008662757336126768j)
10.65778517902718,(3.373126457686783-0.0008418721389726183j)
10.662665117295965,(3.372694441211567-0.001436202965041032j)
10.667545055564752,(3.3733825072133747-0.0023391857243862412j)
10.672424993833536,(3.374272442737584-0.0017702963578387185j)
10.677304932102322,(3.3742866698855285-0.0011787972130626514j)
10.682184870371106,(3.3740782020752027-0.0008432375684460689j)
10.687064808639892,(3.3737771903647524-0.0007021217401821061j)
10.691944746908678,(3.373440825227682-0.0008046476949236941j)
10.696824685177463,(3.3733077894154944-0.001251740768231887j)
10.701704623446249,(3.3738350628543268-0.001570982709744783j)
10.706584561715033,(3.3741894765085996-0.001178261143287878j)
10.711464499983819,(3.374098726959903-0.0008397296730236582j)
10.716344438252605,(3.373870577000434-0.0006839876992775292j)
10.72122437652139,(3.373583227933392-0.0006886482973767321j)
10.726104314790176,(3.3732698189316364-0.0009222548953773048j)
10.73098425305896,(3.3731882087834513-0.0015660773094910805j)
10.735864191327746,(3.374050446230598-0.001957069601443838j)
10.74074412959653,(3.3744418454835126-0.0013915588577990581j)
10.745624067865316,(3.3743432473278703-0.0010426935904295743j)
10.750504006134102,(3.3741502206992773-0.000885103571154718j)
10.755383944402887,(3.3739039805953794-0.0008539320151489202j)
10.760263882671673,(3.373588379164485-0.0010065865336666788j)
10.765143820940457,(3.3733581556548247-0.0015840354325076416j)
10.770023759209243,(3.3741055108147977-0.0022887914083058285j)
10.77490369747803,(3.374749187920855-0.0017702700087045891j)
10.779783635746814,(3.374742295934887-0.0013706050010339175j)
10.7846635740156,(3.374611263120745-0.001170716638796027j)
10.789543512284384,(3.3744278181739404-0.001085274088722743j)
10.79442345055317,(3.3741813328293757-0.001127711485101588j)
10.799303388821954,(3.37392532878402-0.0014342155427006066j)
10.80418332709074,(3.374094206137813-0.00203420206487387j)
10.809063265359526,(3.3746904140791023-0.002080195158538541j)
10.81394320362831,(3.374864870919906-0.001842634012724676j)
10.818823141897097,(3.3748461096131894-0.0017540428018130722j)
10.823703080165881,(3.3748045055265754-0.00181780616743304j)
10.828583018434667,(3.374851766414711-0.0020380431449416965j)
10.833462956703453,(3.3752280031276998-0.0022847770522730006j)
10.838342894972238,(3.375692844467641-0.0020165704585419207j)
10.843222833241024,(3.375695260098015-0.0017000463541461206j)
10.848102771509808,(3.3756229480607276-0.0016258202118185222j)
10.852982709778594,(3.3756379462771844-0.0016496668227886139j)
10.857862648047378,(3.3757428271863907-0.0016641052461711635j)
10.862742586316164,(3.3758888697979224-0.0015952700698505693j)
10.86762252458495,(3.375966758870866-0.001419827548903824j)
10.872502462853735,(3.375858868331715-0.001262876749918387j)
10.87738240112252,(3.3756989484437616-0.0013488559447482574j)
10.882262339391305,(3.375775817268672-0.0015463983776624949j)
10.887142277660091,(3.3760106772600653-0.0015783456044487249j)
10.892022215928877,(3.376190415739101-0.0014265512536700668j)
10.896902154197662,(3.376210122162275-0.0011978458450096026j)
10.901782092466448,(3.376028357621391-0.0010254711017641147j)
10.906662030735232,(3.375718043099589-0.0011310568601962203j)
10.911541969004018,(3.375692278253448-0.0015810187068833357j)
10.916421907272802,(3.376165655320744-0.0017976012042756596j)
10.921301845541588,(3.3765257889868368-0.0015256934049719553j)
10.926181783810375,(3.3765581295410048-0.0011612540367706256j)
10.931061722079159,(3.376338083908729-0.0008718833314083523j)
10.935941660347945,(3.3758735193491796-0.0008117773873879111j)
10.94082159861673,(3.375385066414513-0.001297428930168906j)
10.945701536885515,(3.3756720749096574-0.0022519347707217335j)
10.950581475154301,(3.3766770896480343-0.0021711130247069922j)
10.955461413423086,(3.3768680596348752-0.0016217844110364284j)
10.960341351691872,(3.3766979421934407-0.001301055805377829j)
10.965221289960656,(3.3763632442881573-0.0012227492251600464j)
10.970101228229442,(3.375959480234648-0.0015221929545600008j)
10.974981166498226,(3.3759829278886064-0.00247878789631j)
10.979861104767012,(3.3773992597121456-0.002546844838168372j)
10.984741043035799,(3.3775567522520933-0.0017211441114756082j)
10.989620981304583,(3.3773096677003256-0.0013652022041131195j)
10.994500919573369,(3.3770084490355545-0.0012969932764005643j)
10.999380857842153,(3.376742330050692-0.0014849293484283479j)
11.00426079611094,(3.376716288151087-0.001967217111420464j)
11.009140734379725,(3.3773616616799265-0.0022744292842862644j)
11.01402067264851,(3.3777226248242846-0.0017929620060518569j)
11.018900610917296,(3.377555263730626-0.0015109336687221563j)
11.02378054918608,(3.377333553277228-0.0015577716610965726j)
11.028660487454866,(3.3772664415527434-0.0018634744215183846j)
11.03354042572365,(3.377649360634674-0.002272506729843577j)
11.038420363992437,(3.3783920473764613-0.0020028993285163103j)
11.043300302261223,(3.378461246665231-0.0013236357362578985j)
11.048180240530007,(3.378105039638658-0.0009660318786240503j)
11.053060178798793,(3.3777088523427183-0.0009709988870077142j)
11.057940117067577,(3.3774493499500284-0.001220784106458082j)
11.062820055336363,(3.3774223456805337-0.0016211984488597331j)
11.06769999360515,(3.3777906217277747-0.0019720384784845165j)
11.072579931873934,(3.3782836675292165-0.0017660889401455901j)
11.07745987014272,(3.378246388699569-0.0013783476671062453j)
11.082339808411504,(3.3779663368123183-0.0013375167563209722j)
11.08721974668029,(3.377812812102747-0.0016064091983082353j)
11.092099684949076,(3.3779829368598118-0.002005803853456998j)
11.09697962321786,(3.378568691656618-0.0021304653566674376j)
11.101859561486647,(3.378968697143542-0.0016585313852866634j)
11.106739499755431,(3.3788033674940623-0.0011804930309744226j)
11.111619438024217,(3.3783968793550727-0.0011092074841963222j)
11.116499376293001,(3.378157361874188-0.0014094251667511916j)
11.121379314561787,(3.378283179186346-0.0018202967923306268j)
11.126259252830573,(3.3787591648565627-0.001962279587296767j)
11.131139191099358,(3.379100380827059-0.0016397323695856614j)
11.136019129368144,(3.3790122510007676-0.0012699217921221158j)
11.140899067636928,(3.3786780188897487-0.0011988351055540894j)
11.145779005905714,(3.3784233861081794-0.0015063937134539688j)
11.1506589441745,(3.378551282719726-0.002051059259231951j)
11.155538882443285,(3.3792861536994354-0.002320184143576157j)
11.16041882071207,(3.379865952277918-0.001807002766257879j)
11.165298758980855,(3.3798569505430356-0.0012141720598069618j)
11.170178697249641,(3.3795221170365877-0.0008736939403806905j)
11.175058635518425,(3.3791040246341733-0.0008927436624954652j)
11.179938573787211,(3.3788603274763473-0.0012229932736863532j)
11.184818512055998,(3.3789828028068216-0.0016807542836853586j)
11.189698450324782,(3.3795266234393644-0.0018491050241924403j)
11.194578388593568,(3.3799126608070917-0.00146439254723063j)
11.199458326862352,(3.3798328274108855-0.0010291138391499367j)
11.204338265131138,(3.3794899973116976-0.0008501025082279707j)
11.209218203399924,(3.379126419500697-0.0010083947638918895j)
11.214098141668709,(3.3789688681667713-0.0014652215679757264j)
11.218978079937495,(3.3793219697007513-0.002041160523082607j)
11.223858018206279,(3.380114984210084-0.0019464256378201505j)
11.228737956475065,(3.380325703129547-0.00137434127875136j)
11.23361789474385,(3.380120263432761-0.0010005235811745587j)
11.238497833012635,(3.379773514764257-0.0009159266528151112j)
11.243377771281422,(3.3794602568746206-0.0011408290700524529j)
11.248257709550206,(3.3794166783866895-0.0016648632796234485j)
11.253137647818992,(3.3800339390179026-0.002114055587302816j)
11.258017586087776,(3.3806856685584235-0.0017096039474557255j)
11.262897524356562,(3.380746228728587-0.0011744664942223487j)
11.267777462625348,(3.380543738211077-0.0008195843429994919j)
11.272657400894133,(3.3802031041721734-0.000653518876953088j)
11.277537339162919,(3.379787539806305-0.0007482034718066251j)
11.282417277431703,(3.3795012529634683-0.0012155223036338656j)
11.28729721570049,(3.379812999564962-0.0018737745932386274j)
11.292177153969273,(3.380536599627734-0.0017971606226999785j)
11.29705709223806,(3.380714435544734-0.0013519706313536066j)
11.301937030506846,(3.380573849014505-0.0010476220385851008j)
11.30681696877563,(3.3802653755990866-0.0009307023959873966j)
11.311696907044416,(3.379855702661361-0.0011210118003730618j)
11.3165768453132,(3.379668359570801-0.0018211953127933666j)
11.321456783581986,(3.3805079089900563-0.00247370738838229j)
11.326336721850772,(3.381161933351814-0.0019683533274929914j)
11.331216660119557,(3.3811902346610565-0.0015498723021316653j)
11.336096598388343,(3.3810518072631495-0.0013448051814213679j)
11.340976536657127,(3.380851635479648-0.001348020269430627j)
11.345856474925913,(3.3807871209658362-0.0016250533240637472j)
11.350736413194698,(3.3811323795407078-0.0018215883827143648j)
11.355616351463484,(3.3814252346123257-0.0016569767419213443j)
11.36049628973227,(3.38153389928791-0.0014630803254784247j)
11.365376228001054,(3.38158413541045-0.0012979112523862414j)
11.37025616626984,(3.3815977903474237-0.001116785055344795j)
11.375136104538624,(3.3815077565035967-0.000905286286245227j)
11.38001604280741,(3.381240195807012-0.0007882978919574813j)
11.384895981076196,(3.380942638343652-0.0009325043205063565j)
11.38977591934498,(3.3808148559144144-0.001256123494552172j)
11.394655857613767,(3.380905092040334-0.0016435137732602049j)
11.399535795882551,(3.3813123907423166-0.001963363873851931j)
11.404415734151337,(3.3819078162970126-0.0017903924071972742j)
11.409295672420122,(3.3820219025726104-0.0012527975906585355j)
11.414175610688908,(3.3817016363621253-0.0009698363578994993j)
11.419055548957694,(3.38134964519768-0.0010748930577369096j)
11.423935487226478,(3.381185332941716-0.0014412890752177267j)
11.428815425495264,(3.3813904645940087-0.001970763093801914j)
11.433695363764048,(3.382219444405592-0.0020764611423891165j)
11.438575302032834,(3.3825560618887227-0.0013504544877892502j)
11.44345524030162,(3.382201964029066-0.0008656008850701895j)
11.448335178570405,(3.3817121703812423-0.0008637722110283754j)
11.453215116839191,(3.3813759085571715-0.0012024037131679736j)
11.458095055107975,(3.3813098056953423-0.0018057083820107774j)
11.462974993376761,(3.38201343545008-0.0025310911506461024j)
11.467854931645547,(3.3830190101782676-0.001889739547067108j)
11.472734869914332,(3.382888071321966-0.0010986894302237131j)
11.477614808183118,(3.3823873209995186-0.0008033017582202709j)
11.482494746451902,(3.381896160369764-0.0009397233668259388j)
11.487374684720688,(3.3815731910203866-0.0014029950930270778j)
11.492254622989472,(3.3816345672708072-0.002262193700689581j)
11.497134561258259,(3.383063515363967-0.0026586090462624905j)
11.502014499527045,(3.383458998390854-0.0015860237359848449j)
11.506894437795829,(3.38311712051707-0.0010543129736724902j)
11.511774376064615,(3.382689438372798-0.000952399762301365j)
11.5166543143334,(3.3823528505928615-0.0011414691886261455j)
11.521534252602185,(3.382203125644048-0.0015558515718537861j)
11.526414190870971,(3.3824724660387693-0.0021024376565723347j)
11.531294129139756,(3.383190325509819-0.002107657228119597j)
11.536174067408542,(3.383407380825053-0.0016634505070527632j)
11.541054005677326,(3.3833034511880586-0.0014420257274963704j)
11.545933943946112,(3.383202974482747-0.0014410442316878794j)
11.550813882214896,(3.3832306649132837-0.0015312899963870353j)
11.555693820483683,(3.3833785914301098-0.001553287852594235j)
11.560573758752469,(3.383490700757816-0.0014507032042012113j)
11.565453697021253,(3.383487821267288-0.0013537134186428327j)
11.570333635290039,(3.3834539526935026-0.0013518292337409694j)
11.575213573558823,(3.3834899290503455-0.001419447492852117j)
11.58009351182761,(3.383638538634245-0.0014468244224377473j)
11.584973450096395,(3.3837862733587225-0.0013178532601755269j)
11.58985338836518,(3.383764618342765-0.0011360794317528918j)
11.594733326633966,(3.3836328114074563-0.0010763101338801464j)
11.59961326490275,(3.3835257485261128-0.0011522108938821628j)
11.604493203171536,(3.3835177558559875-0.0013077058386205623j)
11.60937314144032,(3.3836590850572663-0.001456700768451145j)
11.614253079709107,(3.3839040366955286-0.001434543029602577j)
11.619133017977893,(3.384003376525454-0.0012325706964954964j)
11.624012956246677,(3.3839071096773723-0.0010967984347853206j)
11.628892894515463,(3.3837690666216242-0.0011126017241937672j)
11.633772832784247,(3.3836776910145407-0.0012478368555937933j)
11.638652771053033,(3.383696339117556-0.0014839222977357188j)
11.64353270932182,(3.3839688775019097-0.0017267216881263904j)
11.648412647590604,(3.384389159012326-0.001592664633493936j)
11.65329258585939,(3.384453421892851-0.0012657344859554288j)
11.658172524128174,(3.384327111392628-0.0011139885722410638j)
11.66305246239696,(3.384196479326446-0.0011091167643775754j)
11.667932400665745,(3.384106543435259-0.0012024019359358651j)
11.67281233893453,(3.3841049153055227-0.001386853950035838j)
11.677692277203317,(3.3843206663038665-0.0015730573818130687j)
11.682572215472101,(3.384619232932869-0.0014374439751047522j)
11.687452153740887,(3.3846064278770105-0.001202206652951634j)
11.692332092009671,(3.3844607080189584-0.001144536412685996j)
11.697212030278457,(3.3843250430254925-0.0012413504162946455j)
11.702091968547244,(3.38426082881317-0.0014963013679316678j)
11.706971906816028,(3.384487317813804-0.0019528424280617867j)
11.711851845084814,(3.3853739730904695-0.0018937448119449737j)
11.716731783353598,(3.385489436544804-0.0011162944768105902j)
11.721611721622384,(3.385127360285614-0.0008001934766537486j)
11.726491659891169,(3.3848114975511128-0.0008117091947692957j)
11.731371598159955,(3.3846040098309125-0.0009756291883196779j)
11.73625153642874,(3.3845054855906542-0.0012593611544098316j)
11.741131474697525,(3.38463826385131-0.0017003041898311113j)
11.746011412966311,(3.3854181369621794-0.0018803606912954464j)
11.750891351235095,(3.3857023893969087-0.001104763162979614j)
11.755771289503882,(3.3852940092437893-0.0007872824409142794j)
11.760651227772668,(3.3849995721445354-0.0008875758938975661j)
11.765531166041452,(3.384900609652686-0.0010984462843722836j)
11.770411104310238,(3.3849607448340895-0.001316057285102539j)
11.775291042579022,(3.3851770865160837-0.001448488960648345j)
11.780170980847808,(3.385430196370349-0.0013227270030662336j)
11.785050919116594,(3.385326148807222-0.0010636760656870282j)
11.789930857385379,(3.385074220069004-0.001225969453249773j)
11.794810795654165,(3.3851741975310303-0.0015480635623814762j)
11.799690733922949,(3.3855078990688323-0.0016715244614388706j)
